sentenceID,gold_label,sentence
108119,0,"""I now think Lenovo could return to profitability ahead of its own expectations, and think that if it can carry on with its current momentum, they should be profitable by September."" Lenovo had previously said it expects to return to profit in the third quarter, which ends December 2009."
101282,0,"When Ader and Karen Olness published Marette's case, they were careful to say there was no proof that she wouldn't have done just as well without the conditioning."
102954,0,"Passing the tax increases necessary to pay for expanded health care will be hard if the economy remains weak, and the more so because that will also mean a bigger deficit."
103577,0,"But why didn't Matheson release that poll, we've wondered, especially when it would contradict those (evidently quite wrong) public polls showing him losing? Well, at that late date, he didn't need to roust out any more donors, and he may have thought a sneak attack would be better going into election day."
108579,0,"Biotech investors were treated to a tremendous year in 2013, which may have been the industry's best year ever."
112840,0,"Mr. Avenatti said he had corroborating witnesses who could back up Ms. Swetnick's accounts, but was not ready to present them because he was waiting to see if the Senate Judiciary Committee would begin a full investigation into her claims as he demanded, along with an F.B.I."
110498,1,"If we were, the nation would have stopped smoking decades ago and R."
103382,1,"""It would have been nice if they did this a month from now or two months ago so it's not right before an election,"" Mr. Krikorian said."
108250,1,"""I'm not the spokesman for Standard & Poor's but I can say after what the ratings agencies did is that a bit of pressure is not unwelcome, but that the pressure would have existed even if there hadn't been these warnings from the agencies,"" he said."
109130,0,"Allowing for reasonable behavioural responses in trading, maximum revenue would occur if the base rate were about 0.34 per cent."
109980,0,"If it sought help from the euro zone's rescue funds to lower its borrowing costs, the ECB would be expected to pile in behind."
103490,0,"""Some of you may have experienced this - it's hard to get out of bed, because I can get weighed down in the grief,"" Ms. Bro, 61, told them."
108305,1,"TREASURY SECRETARY TIMOTHY GEITHNER previewed tomorrow's announcement for TIME Managing Editor Richard Stengel at the Time Warner Economic Summit in New York: ""There's a bunch of things that would be nice to do if we had time and infinite capital, but we're trying to focus on the practical issues that were at the core of this problem, ..."
102669,0,"""We don't even want to think about what would happen if the ban took effect,"" Foster said after delivering closing remarks at the Rio Oil & Gas conference."
114331,1,"""Had the Court been made aware of the true financial circumstances at the bond hearing, the bond decision might have been different,"" Lester wrote."
107771,1,And a new study suggests that a more than a third of those unwanted and potentially dangerous side effects could have been prevented with better prescribing practices and doctor-patient communication.
112284,0,"If the 60-vote hurdle is then cleared, the Senate would have up to 30 hours of debate before a final confirming vote."
112711,0,"If countries such as America and China have not signed up to binding international agreements by 2011, then big emitters inside the EU may be given their allowances free, the commission said, or firms outside the EU could be forced to buy permits in the ETS, to apply to their imports."
111495,0,Ms. Coulter was one of several conservative supporters who warned that the president would jeopardize his re-election prospects if he failed to secure wall funding.
104952,0,"In all, the president's plan would trim the deficit by more than $3 trillion through a mix of spending cuts and tax hikes that follow the so-called Buffet Rule (suggested by billionaire Warren Buffett): People making more than $1 million should not have lower tax rates than the middle class."
106558,0,"I think we might work a deal, and if we don't, I may go that route."
105969,1,"If you had known nothing about the candidates or conditions in the 2016 election but had been asked to predict the results, these might well have been the results you'd predicted."
107319,1,"If only medicine could learn a lesson here! Imagine the nightmare if cell-phones were covered by insurance, or by federal programs."
102836,0,"""I think everybody in the country needs to know if it happened,"" Mr. Graham said on the CBS program ""Face the Nation,"" calling Mr. McCabe's assertion ""beyond stunning."" He added: ""I'm going to do everything I can to get to the bottom of Department of Justice, F.B.I."
101431,0,"""We were not participants of the negotiations and did not take an active role in the discussions."" A spokeswoman for the Federal Reserve, which would review the transaction between Bank of America as a holding company and Countrywide, declined to comment when asked if the Fed had any role in the discussions."
103966,0,"Traditional media companies as well as Asian video game publishers-operators might also be interested, but we don't believe that these players are likely to even match EA's prior offer given that none would have synergies in the sports genre,"" Schachter wrote."
105487,0,"But if the Trump administration allows Arkansas to scale back its Medicaid expansion population, some of the other 31 states that expanded the program will likely want to follow, as a way to save money and appease conservative legislators who think the Obamacare expansion went too far."
110606,0,"If you have suffered storm damage in Florida, you can sell, or assign, your future insurance proceeds to someone else."
109577,0,"'FAST TRACK' BILL WOULD QUASH TRAVEL PLANS FOR TAX DEBTORS: If the Senate's ""fast track"" trade bill ever gets enacted, there will be no foreign vacations for those who owe more than $50,000 in back taxes."
101078,0,"The decision to back Clinton over two Democratic rivals with equally strong, if not stronger, liberal environmental records shows the extent to which some environmentalists are concerned the Obama administration's policies could be rolled back under a Republican president ..."
108234,0,"Penney may have reached rock bottom, which means that the retailer will start going upwards."
106600,0,"On Monday, the White House told Congress that if the bill were approved, President Donald Trump's advisers would recommend he veto it."
108520,0,"""Until our operational problems are corrected, buy-backs and other transactions that might have looked appropriate earlier need to take a back seat,"" Icahn said in the letter dated April 12 that was disclosed in a filing with the U.S."
104174,0,"Results for 2017's final quarter may have been mixed, but 2018 will be all about the deal to acquire Pinnacle Entertainment (NASDAQ:PNK)."
100859,1,"Laith Khalaf, senior analyst at Hargreaves Lansdown said: ""If you knew in advance that 2017 would feature rising inflation and the first UK interest rate hike in ten years, you wouldn't have predicted a great deal of investment in bond funds."
103311,0,"WHEN the European Union holds a summit dedicated to the economy in two weeks' time, the leaders of France and Germany might be forgiven if they covered their heads and hid under the table."
110172,0,"This Press Release contains forward-looking statements. When used in this document, the words ""may"", ""would"", ""could"", ""will"", ""intend"", ""plan"", ""anticipate"", ""believe"", ""seek"", ""propose"", ""estimate"", ""expect"", and similar expressions are intended to identify forward-looking statements. Such statements reflect the Corporation's current views with respect to future events and are subject to certain risks, uncertainties and assumptions. Many factors could cause the Corporation's actual results, performance or achievements to vary from those described in this Press Release. Should one or more of these risks or uncertainties materialize, or should assumptions underlying forward-looking statements prove incorrect, actual results may vary materially from those described in this Press Release as intended, planned, anticipated, believed, estimated or expected."
103623,0,"If various levels of government can reduce their equity ownership partially, it will not only further advance state-owned enterprises reform, but also release some funding."
110833,0,"Many teams are focused on this goal because of the potential of the devices to transform health care, Dr. Kaltenbrunner said.""If I have to go to the clinic once a day to have my data collected, I wouldn't really do it,"" Dr. Kaltenbrunner said."
105735,0,"Any dessert that relies on a touch of burned sugar, from flan to crème brûlée, will go limp and lifeless if that caramel is cooked too lightly."
112662,0,"A decade ago, coffee pods were just in the early adoption stage, and many might have thought the fad would pass quickly."
106269,0,"De Luca, a powerful local party baron, is accused of graft and also has a conviction for abuse of office which may prevent him from taking his seat even if elected."
110862,0,"The Affordable Care Act originally required all states to expand Medicaid to all adults earning up to 138 percent of the federal poverty level, but the Supreme Court ruled that states could opt out if they wished."
101035,0,"If you were angry, you may become explosive."
113840,0,"Asked if the images of children being taken from their parents would eventually make the president back down, Mr. Miller was adamant.."
105589,0,"Revenue was up 3%, which would have been an 8% increase at constant currencies, but, just like with Pfizer, investors should be focused on costs."
101866,0,"Last year, he declared there would be ""holy hell to pay"" if the president fired Mr. Sessions; now he says Mr. Sessions ""needs to go."" In March, he publicly warned Mr. Trump that firing the independent counsel, Robert S."
111676,0,"Dr. Shavelson, who will charge patients $200 for an initial consultation and $1,800 if they move forward, said the most important response he would have for any patient who approached him was simple: Why? He believes the approach should not be different from any other aspect of medicine.."
103112,0,"""If anything the buyer is a longer-remit investor and hence will probably hold the bonds and not sell them off at any given opportunity which cannot be said for banks et al,"" she said."
113235,0,"""The HSBC data were sent to them in 2010 under our bilateral conventions,"" Sapin said in the interview, adding: ""If the British tax authorities wanted to open a court case, they most certainly could."
113445,0,"That could be advantageous, for example, if you converted $20,000 in mutual fund assets to a Roth before the end of the year, only to see the fund's value fall to $12,000 by the following March."
102296,0,"IT'S MONDAY, MARCH 5! Welcome to Morning Trade, where we'd like to wish a very happy birthday to Adam Behsudi's son, Zacary, who celebrated his second birthday over the weekend."
107215,0,"Let's send a message and show that while the corrupt Florida Cuban mafia may have bought off a key Democrat, especially one that can protect their electoral prospects, we aren't."
102762,0,"Missing the right techEven if the iPhone 6 features NFC -- which could be enhanced by Apple's rumored mobile payments partnership with Visa, MasterCard, and American Express -- there's no guarantee it will help the technology gain mass adoption."
112592,0,"A month later, Mr. Trump said in an interview with The Times that the special counsel would be crossing a red line if he looked into his family's finances beyond any relationship with Russia."
105291,0,"Overall, most people were positive about the opportunities for ART, and there was less condemnation of its potentials than might have been expected."
107509,0,"A few years ago, my parents decided to move from the ranch home they had lived in for 20 years in Florida to a smaller home in a Senior Community nearby where they would have fewer responsibilities and enjoy the company of their peers."
107226,0,"What if we can't afford it? What can we do? This is a medication that can help Paige live longer, live more normally, and participate in life."
112162,0,"Mental health providers: Finding one for your needs If you've never seen a mental health provider, you likely don't know what to expect, and you may not know how to find one who suits your specific needs."
112112,1,The NFL sent the Washington Post an email last week saying that if it filed taxes as a for-profit company its tax bill would have been $0 in 2014.
106525,0,"On the other hand, Bank of Japan governor Haruhiko Kuroda quashed creeping speculation the BOJ could tighten policy soon, signaling his readiness to ramp up stimulus if need be."
106571,0,"If another accusation is made against Mr Kavanaugh, or if he fails to deliver a credible denial of Ms Ford's allegations to the Senate, the White House may drop him and fast-track a new nominee."
112722,0,"Democrats could begin the proceedings as soon as next week if they cannot budge Mr. Barr, but it would take at least months for the process to play out.."
109134,0,Some media outlets have speculated that the Tromps may have been suffering from a collective mental disorder and New South Wales police were worried that they may have been experiencing some type of group delusional schizophrenia.
107474,0,"""If you want to know what the first, most important plank in my climate proposal is, beat Trump,"" he said, referencing a policy issue that had sparked criticism against Mr. Biden from the left over concerns that his future climate change proposals would not be far-reaching enough."
111872,1,"If investors could forecast future economic growth, then Goldman would be right: superior returns would be achieved."
111142,0,"You can't go short in these kind of environments if there is a substantial risk of bond purchases,"" James Nixon, chief European economist at Societe Generale, said."
108034,1,"""""Should the drug not have been approved, there would be no loss whatsoever to the market."""""
113271,0,Federal authorities could waive the requirements for countries that do not have the capacity to provide electronic information if they are found to pose a low risk to the United States and account for a small volume of mail shipments.
105272,0,"The opposition Labour party's finance minister-in-waiting, John McDonnell, said May could eventually get a deal through parliament if she negotiated a compromise with his party."
101983,0,"""The new guidance will recommend schools cease closing with recognized cases if H1N1 flu,"" Sebelius said at a news conference."
102981,0,"""If the opportunity to acquire a larger German brand were to present itself, then we would take a look at it,"" he said."
113307,0,"Trust me, as a homeowner who's currently underwater on his mortgage, I don't wish for any more pain than we've already seen."
110748,0,"It remains to be seen whether the House and Senate conferees will listen to the FDA; whether they will reconcile the differences in the laws they passed; and, if they do, whether the president will sign it."
108292,1,"Had the Soviet Union looked like this, it might have lasted longer."
101665,0,"""It's incredible that a company as broadly covered as Olympus would have not been grilled over this."" In fact, research analysts were not alone in taking a step back when the scandal hit."
113408,0,"Moreover, the panel's future may be in question, as Republicans - and some Democrats - have sought to kill it, arguing the board would be able to ration care and would have too much control over Medicare."
114428,1,"If they just had the opportunity to rip the reins away from the liberals (and all the actors who had not provided comic relief to a chimp), they could Set Things Right(tm)."
108199,1,"Cauley notes that if not for having the small number of black women in the study, the estimates could not have been affected."
101645,0,"America would be concerned, argues Mr Nikonov, if Mexico and Canada were to join a military organisation led by Russia."
112258,0,"If their technology has been stagnant or immature, they may be preparing for a cycle of large capital IT spending."
100934,0,You should seek immediate medical care if you suspect that someone has meningitis.
112359,0,That will be especially the case if the economy starts to sour - February's job numbers offer a hint of that - and voters who were previously more favorable to Mr. Trump start to turn on him.
111986,0,"I remember being transfixed and then tried playing what they were: ""Chopsticks."" I did okay, and then I may have been the first child in history to ask parents for piano lessons."
100270,0,"Effective management of high blood pressure is important because if left untreated it can have serious, long-term consequences."
113823,0,"It's unclear to me how one can distinguish whether those behavioral changes - hostility, aggression, agitation, depression, and threats to do oneself in if a smoke cannot be had - are due to the smoking cessation aid, or to smoking cessation itself."
107337,0,"""I would tell my patients if they are concerned about triclosan that stannous fluoride is also very effective for reducing plaque and gingivitis,"" said Dr. Niederman.."
108476,0,"It basically tells the story of a woman asking Dilbert out to lunch for networking purposes, he rejects the overture because it would look unseemly, she freaks out because she can't get ahead because no men will network with her, and he wonders if she was flirting with him."
110652,0,"Results are available within hours, a process that can take days or even weeks if performed with standard diagnostic procedures, thereby facilitating improved patient outcomes, stringent antibiotic stewardship and health-economic benefits."
109264,0,"Some may get some negative comments, and that could hurt them, but if they're in trouble then they get more money."
107727,0,"""But when the economy starts growing, recovery comes again in 2010 and then onward, we may have another serious supply crunch if capital investment is not coming,"" Tanaka said."
101180,0,"That decision -- effectively whether to adopt a neutral policy stance or begin the process of tightening, even if only passively, right away -- will offer a critical signal to markets of how quickly policymakers will shift to a more active effort to remove support for the economy."
104402,0,"If current oil prices hold, American drivers should expect to pay new record high prices for gasoline which could easily reach $3.50 per gallon or more by summer."
101252,0,"However, this finding should be taken only as suggestive, since suspect resistance was not measured in a robust manner and a number of circumstances could have contributed to this finding."
109284,0,Dr. Huttenhower said he would exercise more caution during flu season or if someone who is obviously ill just touched the same pole.
103679,0,"If such taxes are levied, either on the basis of current law or the current practice of any tax authority, or by reason of a change in the law or practice, then this may have a material adverse effect on the amount of tax payable by the Group or on its financial position."
112531,0,"Still, it is not clear what Mr Bush could do about this, were he to win the White House."
106277,0,"I wonder if the reason these people tend to exhibit these so called ""risky"" behaviours simultaneously, might have something to do with a personality disorder and how an individual copes ."
102745,0,"If you have IBS, the contractions may be stronger and last longer than normal."
104941,0,"If approved, the drug would become the first PARP inhibitor for the treatment of breast cancer in Europe."
108263,0,"Will ACOs succeed? The Wall Street Journal asked industry pros Donald Berwick, Tom Scully and Jeff Goldsmith to discuss if and how the establishment of Accountable Care Organizations will solve the biggest problems in healthcare today."
114458,0,"At 18, ""people are out of high school, they're working, they're drafted, they're full participants in our society, and if you're a full participant, then you should be allowed to vote,"" he said, summarizing the argument 50 years ago."
100765,0,"And the church shooting may have been directly connected to Kelley's violence toward his ex-wife-his former in-laws attend the church, though they weren't at this Sunday's service."
113684,0,Or if they were to say they will have serious discussions over fiscal coordination.
112454,0,"Because that account would seemingly be helpful to the defense, she said she wondered if prosecutors wanted to try to get her to back away from it."
108165,0,"Children and spouses can be infected if they are bitten by infected mosquitoes, so they should protect themselves with repellent, too."
114407,0,"If voted in, as is likely, this will beat the age of 79Mr Dassault's first national mandate."
102337,0,But Mr. Meadows said he was neither bothered nor persuaded by Mr. Trump's warning that he would lose his constituents' support if he did not fall in line..
113635,0,Other vics were working on his campaign and would have no reason to just randomly turn on him.
108060,0,"Although you mention a preference not to take medication, if you have other health problems, some medications taken for those conditions may also be useful in preventing gout."
112777,1,"""Japanese companies can be more globally competitive if they could have created a platform where data is not only collected but solutions can also be provided, as this would, on the whole, prove more attractive to customers"" says Takushi Ishikura, chief consultant at Mitsubishi UFJ Research and Consulting."
107304,0,The next government -- even if it's again led by Sharif's party -- will have to recognize that Pakistan's China-first economic model has broken.
108055,0,"A vaccination plan would follow what is known as the ""ring vaccination concept."" This means vaccinating ""rings"" of people beginning with those closest to the infected patient, then moving on to those who might have been exposed by the first group."
103924,0,"Yet even if we accept this, it is the case that some people, concerning some pictures, can perceive great beauty, and this can give them very deep and meaningful aesthetic experiences."
106417,0,"And since, as MDA says, the next flight test won't be determined until the failure is pinpointed, it could have consequences for the program's schedule."
114297,1,"If the Trump administration's plan had already been in effect during that time, that would have meant 54,000 children separated from their parents, put into a foster system or placed with distant relatives they've possibly never met, and torn from the last connection to any sort of life they had."
101880,0,"If we survive this, if we make it better - even just a little bit better - the urgency will fade, perhaps the ire will subside, the relief may take you, briefly."
103544,0,"MA readers will recall that FDA last November reopened a comment period to solicit input on whether it should even define natural, and if it did what the definition should be."
108104,0,If you have ever read the book The Immortal Life of Henrietta Lacks - and if you haven't you absolutely should...totally fascinating - you know that sometimes research leads to the actual discovery of stuff and that leads to the development of products that make a bunch of money.
107781,0,"If the Centers for Medicare and Medicaid Services approves the applications, Aledade, which is headed by former national health IT coordinator Dr. Farzad Mostashari, will have ACO operations in 11 states by Jan."
110448,0,"IF YOU ARE A MERRILL LYNCH CUSTOMER What should Merrill customers do? If you like your financial adviser, a shake-up at the top shouldn't impact a good financial planning relationship."
103552,0,"""We look to the future and would it serve our interest best if there were removals of senior executives from the top of the company? I don't think that is the case."" SALES UP Earlier, the insurer published a 28 percent jump in sales during April and May, ahead of 26 percent growth reported in the first quarter -- numbers it said demonstrated the business remained on track despite the Asian distraction."
111941,0,The analysis includes a breakdown by state showing how much more money residents would have to pay annually if they switched to a plan that had no doughnut hole.
110303,1,Mr Frank calls these avoided capacity costscosts that would not have been incurred had the green-energy plants not been built.
102492,0,"If it fails, international lenders may have to do what they wanted to avoid and which Germany and its northern European allies may baulk at - give Cyprus more money."
112128,0,"If caught early, endometrial cancer can be cured."
106767,1,"Although Ms. Hyde-Smith was never on a glide path to power - she faced a Republican rival and Mr. Espy in the first round of voting, all but guaranteeing Tuesday's runoff vote - her campaign became more seriously imperiled through her own statements, including one in which she said that if a supporter invited her to ""a public hanging, I'd be on the front row.""."
102725,0,"""Often investors will buy out-of-the-money calls if they want to speculate on a takeover rumor."" Schwartz said he did not know if the trading was due to insider information or market rumors."
101534,0,"** A message from Walmart: You may have heard that Walmart is investing $1 billion in wages, education and training but you may not know that we also offer robust benefits."
108677,0,"Even if these negotiations were not to lead to the desired outcome, there would unlikely be an impact on economic growth this year."
110868,0,I can't tell you when Mom cheered or if she managed to find her seat.
100323,0,"-- ""The Justice Department and FBI want to know about communications Mr. Whitlock may have had with people and entities who had a role in passing along word of the government decision to investors, said people familiar with the matter."
103260,0,"But for now, he says, if you or a loved one have had cancer, ""I'd strongly recommend talking with your physician about exercise,"" Dr. Lee said.."
108222,0,"American diplomacy had brought deeper isolation and sanctions to bear on North Korea, and if Iran continued its nuclear defiance it would face growing consequences (though these were not specified)."
100980,0,"""I think shares will rise on this tomorrow, if only slightly, in comparison with TOPIX .TOPX ,"" said Ryosuke Okazaki, senior vice president at ITC Investment Partners in Tokyo, referring to Canon's results and the broader share index."
102095,0,"- House Speaker John Boehner (R-OH), Majority Leader Eric Cantor (R-VA) and other top House Republicans joined the scrum: In a letter Tuesday to Holder they called the lawsuit ""extremely troubling and paradoxical in nature."" ""If DOJ is successful in shutting down this invaluable school choice initiative, not only will students across Louisiana be forced to remain in failing schools, but it could have a reverberating effect and cause other states to feel pressured to shut down similar initiatives that provide countless children the opportunity to receive a better education,"" the Republicans wrote."
113073,0,"""If needed the BOJ can hold an emergency meeting any time,"" Momma said."
106591,0,coli: How can I tell if food is contaminated?E.
100159,0,"Unlike guilt, in which regret over actions that may have harmed another can promote efforts to make amends or apologize to the person harmed, the shame experience tends to be private and asocial."
105375,0,"(House) Speaker (Nancy) Pelosi has said she will not bring the bill to the floor if it doesn't appear they have the votes to pass it."" He said both Democratic and Republican leaders had been talking to their members to line up the votes."
106551,0,"After all, if we can achieve the same quality, improve access and spend less, we will have achieved the triple aim that everyone wants."
112083,0,"Meanwhile, if a company were to attempt to market such a product, they would likely run into federal regulations and safety standards."
112427,0,"""If I have a CT scan, and I can see that the appendicitis is uncomplicated,"" said the lead author, Dr. Paulina Salminen, a surgeon at the University of Turku in Finland, ""I would discuss with the patient the possible results of antibiotic treatment alone or surgery."
101106,0,"This study found bacterial contamination when plates were stacked wet for more than 24 hours, and that suggests there might be a real problem in places like a church kitchen or community center if plates are stacked wet and then left to sit for a substantial time."
110381,0,"""If that is certain, then there is room to live with a little bit of (bond) buying, if it just temporary and an exceptional situation."" ""If it is a bridge, he will probably go along with that,"" Ruerup added."
107342,0,"Someone on a recent call, let's call her Nancy, has been struggling with her father's wish for her to move into the family house once he's gone."
108640,0,"If the White House releases the same amount of information shared by other presidents, the public may soon learn more about how Mr. Trump's lifestyle and fondness for fast food affects his health."
104030,0,Her piece is a must read if you want to understand what it's like to be put in quarantine.
102031,0,"Two days later, the hackers wrote the person again, adding, ""please tell me If i can help u anyhow ..."
112615,0,"When CIA Director John Brennan responded to the idea by asking if people would think the Twitter account had been hacked, Reams replied, ""Yeah, that's the idea,"" according to a transcript of the conversation."
107547,0,"In the example above, the patient's medication list would be reviewed to see if a less-expensive option could be substituted."
100563,0,"On the other hand, Pelosi's strategy has carefully crafted a pair of bills that would allow reasonable Republicans-if any such exist-to claim they had acted to prevent damage to the nation while holding open debate on the future of the border."
103910,0,"If any provision of these Terms and Conditions is found to be invalid by any court having competent jurisdiction, the invalidity of such provision shall not affect the validity of the remaining provisions of these Terms and Conditions, which shall remain in full force and effect."
105167,0,"However, I will affirm to you that I am ready to consider appropriate action if this dispute continues,"" said the U.S."
105591,1,"It was the capitalists' money that brought the factory into existence, and the inevitable collapse moving forward can be avoided if profits can be generated from nothing, or more realistically if they are diverted into a new venture, like a hat factory, that might create new jobs (for workers who can then buy shoes)."
101796,1,"It's possible that, given more time, those people might have shown signs of better health, but realistically it'd be only with regeneration powers resembling superheroes that'd have allowed them to make it."
109766,0,"""If we can make a deal, it will be a great thing,"" Mr. Trump said at a news conference with Prime Minister Malcolm Turnbull of Australia."
109382,0,"""If we can get the government straightened out, there's no reason America can't still be number one at the end of this century,"" he said."
112811,0,"As part of his vetting in late 2014, in which he and his wife almost leased a home in the trendy Penn Quarter neighborhood of Washington D.C., Landon said he ""felt an obligation to help"" when he realized the sitting Fed governors were doing the jobs of two or three people. ""You wish there were a more certain path to the job,"" he said.."
105044,0,If you nourish your body with real food (the kind that doesn't come in packages loaded with sugar or via a drive-through window) you will be healthier than if you eat junk food.
106809,0,"If you have HPV - particularly the types that are most closely linked to cervical cancer, such as types 16 and 18 - then you are at higher risk for developing cervical cancer."
110574,1,"Before they took Entresto, and pending a diagnosis that would have counter-indicated using Enestro, patients should have told their doctor about all of their medical conditions, including if they had kidney or liver problems; or a history of hereditary angioedema; were pregnant or planned to become pregnant; were breastfeeding or planned to breastfeed."
109517,0,"""If you call someone deceitful, whether Clinton or Trump,"" Dr. Mayer said of this year's nominees, ""it needs to be said that, for a good politician, there are reasons you can't always say everything you know, or exactly what you think.""."
105665,0,"Recommendations pushing low-fat diets may have led to an increase in carbohydrate consumption, which many experts now believe may have made the obesity epidemic worse."
105814,0,"It's true that if medications became the main form of addiction treatment, the pharmaceutical industry would benefit - an outrageous outcome, critics of the approach believe, given the industry's role in creating the opioid epidemic."
107277,0,He also played down a tweet from Trump last week that Turkey could face economic devastation if it attacked the U.S.-backed Kurdish YPG militia in northeast Syria once U.S.
110091,0,"That said, if Chipotle can replicate the success it's had in the United States to even a small degree, then the European continent could serve as a new frontier for the chain to continue growing."
114485,0,"In a letter to Dynegy Chief Executive Bruce Williamson, Icahn suggested the company should engage ""in a prompt, even handed, open marketing process for the entire company"" if the Blackstone Group deal is voted down by shareholders next week."
110976,0,"Trump is worried Democrats won't agree to a wall compromise if he relents, while Democrats say Trump would use the shutdown tactic again if it works."
107821,0,This came only a day after he had threatened to act if Congress did not bend to his will on the issue.
101725,0,"If it can secure regulatory clearance, its potential clients are hospitals that will buy the Parsortix system, to process a patient's blood at relatively low cost in their own laboratory."
112105,0,"Germany, until 2000, was the opposite: nobody could become a citizen if they were not of German extraction, even if they met the usual conditions (such as being born in the country of parents also born there)."
102914,0,"MCCAIN: And by the way, whatever misinterpretation there may have been, I will not and have never supported renegotiating the Colorado River Compact."
109014,0,HOPE FOR HIGHER TAX RECEIPTS The Treasury also could stave off its debt limit reckoning if tax receipts come in higher than expected due to stronger economic growth.
103388,0,"""The steps taken so far only target residents, but if this raises expectations that they could potentially resort to capital controls targeted at non-residents, that could have adverse near-term implications for capital flows,"" HSBC's Chief economist for India and ASEAN Leif Eskesen said."
112219,1,"""Can you imagine if I said the things she said?"" Mr. Trump told the crowd."
102749,0,"Spinetta would not say if he was in contact with his counterparts at struggling Italian partner Alitalia AZPIa.MI or at Spain's Iberia IBLA.MC, both of which are looking for buyers, but repeated his group was closely looking at the pair."
106472,0,"If the public began to doubt the Fed's willingness to keep inflation at bay, it could hurt the central bank's ability to support growth down the road, Bernanke said."
104485,0,"If either of them were to sell their Class B shares (except in certain cases, like putting them in trust to a non-profit), they would convert to Class A shares, Lyft says in its documents."
106120,0,"If patients with pneumonia are given steroids along with antibiotics and supportive care, it might mean less time in the hospital."
100858,0,"But for happy lovemaking, most people don't need every wish granted."
106764,0,"The duty is that if it turns out they're marked so far below what our lifetime expected credit losses are, we can't sell them."" Toxic assets are at the core of the world credit market paralysis."
105630,0,"A physical search for the cat was most likely to be successful, and this included searching the yard and surrounding area, calling the cat while looking for it, asking neighbors if they had seen the cat and would keep an eye out for it or help search, and walking around during the day looking for the cat."
103678,0,"If SEC commissioners should act on the pending analysis, however, it could lead to an overhaul of how the fund industry pays for sales and how the brokerage industry discloses the money it collects, fund industry officials said."
102113,0,I'd been there for two weeks when I asked if it was possible I could take a six-month leave to work as a trainee reporter at a local newspaper in Hawaii.
110130,0,"The remarks echo other recent hawkish contributions from Fed policy-makers and Bullard said that if the tone of the central bank's rhetoric had shifted, it was because the sense that markets could really suffer a meltdown had faded."
101514,0,"""If Jamal's murder passes with impunity, then me speaking here today puts me in danger,"" Ms. Cengiz said."
105004,0,"The Acer Chrome OS devices support multiple user sign-in, so each student can simply log onto their unique account to ensure their project, Gmail and other information is kept safe, even if the Chromebook is lost or stolen."
110549,1,"That's as strong an indictment as one can get.""And nothing bad has ever happened once people were freed from religion, right? I really wish I hadn't wasted my time to read this since I mistook it for an article that was actually going to be something that dealt with some research findings instead of just a ""I hate religion"" rant."
102575,0,"""So if we can design diets which can be in sync with your microbiome and determine what kind of responses you have, then each of us will have a more healthy microbiome and also a more healthy life,"" Dr. Kashyap says.."
113440,1,"It would be far better if it were much further from the danger zone, especially on inflation."
108213,0,"Another sales rep says they were discouraged from reporting a suspicious doctor's surgery to the authorities - a possible ""pill mill"" that might have been set up with the express purpose of prescribing and profiting from opioid painkillers."
104415,0,"""They're going to keep going up because there's fewer farmers, their input costs are going up, a lot of the laws make it harder and harder to do what they do, and a lot of resources they might have once had may not be there, for instance water is the one everyone's talking about now,"" he said."
111725,1,"It's no comfort if you don't have a job to say ""well, it could have been worse."" It could have been much worse if we had elected a Republican president."
106361,0,"Nearly three in four of the women thought they would miss sex if their partner died, and many said they would want to talk about sex with friends after the death."
106354,0,"""If the current conditions do extend through 2009 that would result in a serious strain of liquidity for the three automakers."" Fitch on Wednesday cut GM's and Chrysler credit ratings deeper into junk territory and warned that it may also downgrade Ford Motors Co ( F.N )."
114326,0,"The North Koreans may have left Hanoi in a huff, but what followed was Pyongyang's remarkable-indeed unprecedented-effort to pursue some follow-up diplomacy in the Western media."
108375,0,"If HP pursued someone like Cisco Chief Strategy Officer Ned Hooper as CEO, that would be read as a sign it planned to move aggressively into the network gear business."
110820,0,"Men 50-69 and women under 65 also may want to have bone density testing if they have risk factors for osteoporosis, including a family history of the disease or a history of fractures."
107574,0,"Whatever the mechanism involved, if the goal is to avoid the kind of slip that leads from a single forkful of rice to a doughnut binge or falling off your diet for good, then the same techniques that have been pioneered in the field of drug addiction for avoiding relapses also should work in this scenario as well."
105255,0,"Mr. Hasan said administration officials who think Mr. Trump is unfit for office were not heroes for quietly undermining him, they were instead ""his protectors and defenders."" If you think the president is a danger to the republic, Mr. Hasan asked, ""then how can you advocate for anything other than his swift removal from office?"" Read more »."
107553,0,"""If not ratified we will consider all other alternatives,"" Chief Technology Officer John Tracy told a news briefing with suppliers, adding that included putting 777X wings in Japan."
107705,0,"If agreements ""to address the national security threat"" are not reached, Mr. Trump said he would determine ""whether and what further action needs to be taken,"" a step that could include imposing 25 percent tariffs on foreign cars.."
102750,0,They also wondered if the prions that caused CJD might also somehow be behind the beta amyloid build-up.
101216,0,"If you're concerned that you may have been exposed to HIV, contact your GP."
107030,0,"If the ECB won't consider more dramatic action until late in the year, it will have a small window of opportunity to act before U.S."
103154,0,"Attractive deal economicsIt may have had help from low oil prices like most of its peers, but nonetheless, Virgin America recently reported an extremely successful year."
